what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038184907
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038184942
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038185035
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038185071
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038185155
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038185194
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1508038185198
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038190384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508038194047
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038195696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508038199495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508038216106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508038223411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAs",1508038223614
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038226729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508038237398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508038240056
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038241943
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038244639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508038247859
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038249376
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508038252023
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508038254654
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038256944
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038259511
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038261041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508038264488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508038273278
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508038276747
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508038285586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045104124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045120902
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045143023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045146490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045157565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045177652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045193307
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1508045194628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1508045195320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1508045196014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1508045196628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045228558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045243113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045285811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045324282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508045325423
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045327624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508045329608
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508045332400
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045355034
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045381114
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045383364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508045385049
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508045386397
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045422930
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045441914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508045447313
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045448937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508045450589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508045455619
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508045457803
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045483161
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508045503384
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045507267
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045509496
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045515784
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045517298
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045525130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508045566327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508045573984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508045584694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508045595047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508045599791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508045617297
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508045618931
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045671028
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508045680384
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045707803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508045715867
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045723257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508045727336
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045729324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508045731583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508045737224
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508045740209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045825604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508045869490
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508045946460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508046026767
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508046028863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046047570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046125547
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508046128093
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508046131538
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508046134331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046143832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046200581
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508046208685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046264574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046280927
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508046357052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046407525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046454131
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508046455131
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508046459633
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508046478622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508046514948
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508046519616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508046527299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508046529765
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508046532673
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508046565848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046655115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046701139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508046788516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508046792739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508046808138
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508046811110
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508046851085
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1508046939795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508046994512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047003590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047007104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047008097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047012323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047015369
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508047016491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047089216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047095114
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508047095763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047127194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047240764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047242078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047334194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047346596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047353551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508047357287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508047360821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508047363741
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508047365519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047405922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047411197
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508047412356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047436713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047438313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047466060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047512690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508047532892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047536014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047590968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508047607888
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508047613373
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508047640065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047661197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047764141
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047766277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047778459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047785587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047787248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508047788965
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508047790830
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508047807474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047841665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508047886164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508047956178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508047960004
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508047961587
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508047967866
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508047999328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048078266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048234940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048265456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048323495
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508048324107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048385677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048394060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048408308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048423825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048427597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048428788
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508048432902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1508048439570
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508048451414
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1508048459884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048477419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048549547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048551065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048596361
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1508048598927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048664322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048672016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1508048673252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048722816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508048724882
