what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985011996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985024087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985036575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985047605
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985049274
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985053454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985061582
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985063465
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985067249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985074098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985097307
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985109501
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985110533
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985114142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985128561
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985130645
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985133617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985136892
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985138410
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985141338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985158010
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985159754
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985164426
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985168183
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985172572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985182050
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985183534
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985187616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985197475
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985198638
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985202896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985217154
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985218905
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985225802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1507985232221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1507985233125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985269201
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985270696
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985279121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1507985286080
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985287392
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985297640
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985299231
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1507985302516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985304376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985384190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985410465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985741130
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1507985741967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985748043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985825231
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507985825397
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1507985825469
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1507985825473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985828918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985832158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1507985890214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507985893634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507985895231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1507985896217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985902073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985908262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985935275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985938921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985962238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985967671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985973871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507985991951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507986021205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1507986046410
